,index_x,id,app_name,ads,end_user,freemium,pay_per_use,subscription_flatrate,monthly_price,yearly_price,free_or_only_lifetime,test_period,welcome_discount,index_y,Unnamed: 0,at,content,content_nonstop,score,price_category,sentiment
4600,24,24,YAZIO: Kalorienzähler & Fasten,1,1,1,0,1,8.33,39.99,0,0.0,1.0,4600,4600,2021-04-03 22:41:58,"Don't think this is free. I never used it but my checking acct was charged for a pro membership. I'm still trying to get that stopped but it isn't happening easily. Edit 4/4/21 I was upgraded to Pro without my knowledge. I found out when my bank notified me of a new ""recurring charge"" from Yazio. I contacted your support by email but no one could explain how it happened. I'm disputing the charge with my bank.",think free never checking acct charge pro membership still stop happen easily edit 4421 upgrade pro without knowledge find bank notify new recur charge yazio contact support email one could explain happen dispute charge bank,1,2,negative
4601,24,24,YAZIO: Kalorienzähler & Fasten,1,1,1,0,1,8.33,39.99,0,0.0,1.0,4601,4601,2021-04-02 05:09:43,Needs work The over all look of the app is nice I like the calorie counting per meal plus the fasting option without having two apps. But the food database is all over the place and the measurements are lacking. Every time I look something up there's several different options for the same amount of food for different calories it doesn't make sense like what is the answer?? Also a cup is the easiest food measurement and it's not there.,need work look nice like counting per plus fasting option without two database place measurement lack every time look something several different option amount different sense like answer also cup easy measurement,3,2,neutral
4602,24,24,YAZIO: Kalorienzähler & Fasten,1,1,1,0,1,8.33,39.99,0,0.0,1.0,4602,4602,2021-04-01 05:18:24,"I used to like this app, last time I used it was a few years ago. This time around the UI changes are terrible. I'm stuck in dark mode without an option to change it. The color for the UI is pure black / grey. Who uses pure black as background color? Adding food to a meal doesn't show what's been added so far to the meal. Button transitions takes more than 1.5 seconds. Each tab takes more than a few seconds to load.",like last time year ago time around ui change terrible stuck dark mode without option change color ui pure black grey pure black background color add show add far button transition take 15 second tab take second load,2,2,negative
4603,24,24,YAZIO: Kalorienzähler & Fasten,1,1,1,0,1,8.33,39.99,0,0.0,1.0,4603,4603,2021-03-26 16:38:04,"A lot of problems and bugs: unexpected delete of products from list when you just swiping without ability of restore and ability to find what is was deleted, Impossible to fix wrong entered data - no way, worst working with photo/images (Impossible take photo - photo just disappear), bad works with bar codes (incorrect code found).",lot problem bug unexpected delete product list swipe without ability restore ability find delete impossible fix wrong enter datum way bad work photo image impossible take photo photo disappear bad work bar code incorrect code find,3,2,neutral
4604,24,24,YAZIO: Kalorienzähler & Fasten,1,1,1,0,1,8.33,39.99,0,0.0,1.0,4604,4604,2021-03-25 02:06:25,"I love this app. Been using it for 3 years now. Swapped to Pro after just 8 months. Highly recommend it; worth every cent. It's very intuitive, nutrition values are accurate and the code scanner makes adding your groceries super easy. The design is great (although it took me a while to adapt when it was changed a while back). The fasting timer (with presets) is excellent and very easy to use. Kudos to the developers and all users who diligently add new foods. Looking forward to what's to come.",love 3 year swap pro 8 month highly recommend worth every cent intuitive nutrition value accurate code scanner add grocery super easy design great although take adapt change back fasting timer preset excellent easy kudo developer user diligently add new look forward come,5,2,positive
4605,24,24,YAZIO: Kalorienzähler & Fasten,1,1,1,0,1,8.33,39.99,0,0.0,1.0,4605,4605,2021-03-19 15:37:38,"It's ok. You can add your own recipes and food but there's only 4 meals to enter, i would prefer having an evening snack as well. Unfortunately activities are pre-set, there should be an option to modify burned calories etc. (You can enter custom activities but can't really use the existing activities on app)",ok add recipe 4 enter would prefer evening snack well unfortunately activity pre set option modify burn etc enter custom activity exist activity,3,2,neutral
4606,24,24,YAZIO: Kalorienzähler & Fasten,1,1,1,0,1,8.33,39.99,0,0.0,1.0,4606,4606,2021-03-15 21:49:49,"I haven't used this app for long but it seems to do the job really well. There are a *lot* of features locked behind the pro membership but just the free ones are a great help too. I might even consider getting the pro version some time in the future. Like others said though, many of the foods users have added are wrong which is why I wish there were more of them that were verified. Still a great app so far though.",long seem job well lot feature lock behind pro membership free one great help might consider pro version time future like say though many user add wrong wish verify still great far though,4,2,positive
4607,24,24,YAZIO: Kalorienzähler & Fasten,1,1,1,0,1,8.33,39.99,0,0.0,1.0,4607,4607,2021-03-15 10:13:31,"I bought the pro and I must say I'm frustrated. I _really_ wanted to like it, but there are a variety of bugs. Most important are: every days breakfast gets added to yesterday's calorie counts for some reason, I can't remove just one item from the shopping cart. Disappointing. Back tonmyfitnesspal for me :/",buy pro must say frustrated _ _ want like variety bug important every day breakfast gets add yesterday count reason remove one item shopping cart disappointing back tonmyfitnesspal,1,2,negative
4608,24,24,YAZIO: Kalorienzähler & Fasten,1,1,1,0,1,8.33,39.99,0,0.0,1.0,4608,4608,2021-03-11 10:51:34,"This could be a really perfect app, but it's too pushy to try to force you to buy the Pro version. The otherwise fantastic clean design is cluttered with locked features, making it (deliberately?) frustrating to use for the free user. I know they have to make money but I'd rather pay a small amount up front and just have the basic features without being nagged to upgrade.",could perfect pushy force buy pro version otherwise fantastic clean design cluttered locked feature deliberately frustrating free user know money would rather pay small amount front basic feature without nag upgrade,4,2,positive
4609,24,24,YAZIO: Kalorienzähler & Fasten,1,1,1,0,1,8.33,39.99,0,0.0,1.0,4609,4609,2021-03-06 16:09:20,"Great for automatically taking steps/exercises into consideration from Google Fit (and others, it has compatibility with many) Contains many of the common food & drink items so I can easily search and add them to my daily log Pleasant user interface Only 4 stars because the common food and drink items could be a little more complete, but you can add your own which is nice",great automatically take step exercise consideration google fit compatibility many contain many common drink item easily search add daily log pleasant user interface 4 star common drink item could little complete add nice,4,2,positive
4610,24,24,YAZIO: Kalorienzähler & Fasten,1,1,1,0,1,8.33,39.99,0,0.0,1.0,4610,4610,2021-03-05 15:10:11,"This app is unusable without paying for PRO. Every useful feature is locked behind a paywall. I understand the need to make money but I would be more willing to pay for extra features if the base product were useful. I would also have to create custom entries for all of my foods, the ones in the app are all incorrect. Edit: Stupid response, didn't read. The app is unusable without paying. The free version should make you want to pay! That's the problem, not food!",unusable without pay pro every useful feature lock behind paywall understand need money would willing pay extra feature base product useful would also create custom entry one incorrect edit stupid response read unusable without pay free version want pay problem,1,2,negative
4611,24,24,YAZIO: Kalorienzähler & Fasten,1,1,1,0,1,8.33,39.99,0,0.0,1.0,4611,4611,2021-03-04 18:48:11,"Fasting tracker can't be backtracked. If I start fasting at 8:30 pm, but don't start the timer right then, I can't go back and edit it. Entering food that is not in the system is not easy. You have to divide everything manually to enter a per ounce serving.",fast tracker backtrack start fast 830 pm start timer right go back edit enter system easy divide everything manually enter per ounce serve,1,2,negative
4612,24,24,YAZIO: Kalorienzähler & Fasten,1,1,1,0,1,8.33,39.99,0,0.0,1.0,4612,4612,2021-02-22 22:34:45,"Barcode reader doesn't work, fasting tracker always crashes, can not put time manually. Very disappointing on Pro version. I did try Uninstall and restall and update to current app version, but nothing change. Regret my money 😢",barcode reader work fast tracker always crash put time manually disappointing pro version uninstall restall update current version nothing change regret money,1,2,negative
4613,24,24,YAZIO: Kalorienzähler & Fasten,1,1,1,0,1,8.33,39.99,0,0.0,1.0,4613,4613,2021-02-09 21:42:23,Great app for intermittent fasting with a lot of flexibility for the different ratios. The normal tracking of calories is easy and accurate. It is a bonus that the exercise kcal is added to your profile automatically.,great intermittent fasting lot flexibility different ratio normal tracking easy accurate bonus exercise kcal add profile automatically,5,2,positive
4614,24,24,YAZIO: Kalorienzähler & Fasten,1,1,1,0,1,8.33,39.99,0,0.0,1.0,4614,4614,2021-02-04 20:33:06,I love this app I used it while on my weight loss journey. I had hit a plateau and found this app. I started logging every single thing I put in my mouth and followed the calorie recommendations. I lost 1/2 a lb each day until I reached my goal of losing the last 15lbs. It really helped me change my lifestyle and realize where I was making mistakes.,love loss journey hit plateau find start log every single thing put mouth follow recommendation lose 12 lb day reach goal lose last 15lbs help change lifestyle realize mistake,5,2,positive
4615,24,24,YAZIO: Kalorienzähler & Fasten,1,1,1,0,1,8.33,39.99,0,0.0,1.0,4615,4615,2021-02-03 21:44:12,"Best calorie counter app ever I swear It's true. I've tried over 5 calorie tracking apps and paid for each one of then. Yazio is by far the best one on the market. Not only is the UI better than the rest, even their food database almast captures all food. There is room for new feautures, but I'm sure they are working in it.",good counter ever swear true 5 tracking pay one yazio far good one market ui well rest database almast capture room new feauture sure work,5,2,positive
4616,24,24,YAZIO: Kalorienzähler & Fasten,1,1,1,0,1,8.33,39.99,0,0.0,1.0,4616,4616,2021-02-03 15:51:46,"Love all the different features this app has. I had loads of different apps for these things so love that it's all in one place! And the more time I spend on it, the more stuff I find. Would defo recommend if you like to keep track of different things.",love different feature load different thing love one place time spend stuff find would defo recommend like different thing,5,2,positive
4617,24,24,YAZIO: Kalorienzähler & Fasten,1,1,1,0,1,8.33,39.99,0,0.0,1.0,4617,4617,2021-01-25 08:32:56,The experience is very good and it has a variety of foods and drinks. However when I sync my samsung health app with yazio it doesn't sync nothing at all. Neither the steps. Overall 8/10 because of the sync method.,experience good variety drink however sync samsung health yazio sync nothing neither step overall 810 sync method,4,2,positive
4618,24,24,YAZIO: Kalorienzähler & Fasten,1,1,1,0,1,8.33,39.99,0,0.0,1.0,4618,4618,2021-01-23 19:59:06,"I love this app however It's ingredient management is awful. There's no way to manage ingredients in the shopping list. The possibility of an edit text option would be nice or even a stacked system that adds up ingredients from across multiple recipes. Also, its terrible at encouraging foodwaste! Am I ever going to buy 500g of quinoa to use 100? No, quinoa sucks. So tell me I'll never need quinoa again or let me have an overview of the whole weeks shopping list for the challenge.",love however ingredient management awful way manage ingredient shopping list possibility edit text option would nice stack system add ingredient across multiple recipe also terrible encourage foodwaste ever go buy 500 g quinoa 100 quinoa suck tell never need quinoa let overview whole week shopping list challenge,4,2,positive
4619,24,24,YAZIO: Kalorienzähler & Fasten,1,1,1,0,1,8.33,39.99,0,0.0,1.0,4619,4619,2021-01-21 13:11:59,"Just a cheap Lose It! knockoff. Except this one only lets you count calories for free with a smaller, limited food library. Everything is pushing you to pay for a membership, but if you're going to do that, just buy a Lose It! membership because it is a lot better quality. I have been using them for years, just tried this for a promotion. This just feels gimicky and the UI is really outdated and cheap. Don't bother with this. It can't do as much as Lose It! And doesn't look as nice either.",cheap lose knockoff except one let count free small limited library everything push pay membership go buy lose membership lot well quality year promotion feel gimicky ui outdated cheap bother much lose look nice either,1,2,negative
4620,24,24,YAZIO: Kalorienzähler & Fasten,1,1,1,0,1,8.33,39.99,0,0.0,1.0,4620,4620,2021-01-21 01:37:20,"I like using this app however I have noticed a lot of food I scan it dose not recconise which is annoying and not ""convenient"" I have also noticed that you have to buy the pro version to see your fiber intake... I like how it gives you your fat, carbs and protein macro nutrients. I would recommend that's fiber be in the free version as this is also a vital factor in any person's diet to maintain a healthy lifestyle if they are starting out or any stage of their life style journey.",like however notice lot scan dose recconise annoying convenient also notice buy pro version see fiber intake like give fat carb protein macro nutrient would recommend fiber free version also vital factor person maintain healthy lifestyle start stage life style journey,3,2,neutral
4621,24,24,YAZIO: Kalorienzähler & Fasten,1,1,1,0,1,8.33,39.99,0,0.0,1.0,4621,4621,2021-01-20 17:55:58,"Love this app, but there's some things that are just pointless. Like the horoscope, also going pro really doesn't add that much at all so it was definitely a waste of money on that part. It would also be nice to do more than 1 challenge.",love thing pointless like horoscope also go pro add much definitely waste money part would also nice 1 challenge,3,2,neutral
4622,24,24,YAZIO: Kalorienzähler & Fasten,1,1,1,0,1,8.33,39.99,0,0.0,1.0,4622,4622,2021-01-18 14:32:12,I personally like the fact that I dont need to cut down on anything I just see how many calories there are left for me to eat and always try to be under 200 the remaining ones. I have no problem logging into the app and it is really helpful. One of the best apps for such situations,personally like fact need cut anything see many leave eat always 200 remain one problem log helpful one good situation,5,2,positive
4623,24,24,YAZIO: Kalorienzähler & Fasten,1,1,1,0,1,8.33,39.99,0,0.0,1.0,4623,4623,2021-01-17 18:49:25,"**support thanks for reply, email you listed is reporting as invalid.... I love that I can track fasting and food and steps and everything together. HOWEVER....my main issue is fasting times. I don't start and end at same time daily. I would really like to start and end timer when I press button and it auto calculate my 16hrs/8hrs. if I hit start or stop i want it to auto adjusts the time. Now I am having to recalculate my time if I start or stop early or later. Its a pain!!",support thank reply email list report invalid love fast step everything together however main issue fast time start end time daily would like start end timer press button auto calculate 16hrs8hrs hit start stop want auto adjust time recalculate time start stop early later pain,4,2,positive
4624,24,24,YAZIO: Kalorienzähler & Fasten,1,1,1,0,1,8.33,39.99,0,0.0,1.0,4624,4624,2021-01-16 21:00:10,"I really dislike how all food is measured in grams. It makes adding custom food quite difficult, and in the end, I really regret spending money on this app. I really wanted to try out something new, but I am going to go back to using LoseIt! or Samsung Health. The recipes and challenges are nice, and the fasting element is unique to this app. However, if you are using this as a calorie counting app, it just doesn't work.",dislike measure gram add custom quite difficult end regret spend money want something new go go back loseit samsung health recipe challenge nice fast element unique however count work,3,2,neutral
4625,24,24,YAZIO: Kalorienzähler & Fasten,1,1,1,0,1,8.33,39.99,0,0.0,1.0,4625,4625,2021-01-15 05:16:40,"It's a good app for sure. It tracks water intake, time tracking, etc. BUT its not diverse. It only counts foods eten by a certain culture /life-style. Plus u can't put the right amount of the food",good sure water intake time tracking etc diverse count eten certain culture life style plus u put right amount,3,2,neutral
4626,24,24,YAZIO: Kalorienzähler & Fasten,1,1,1,0,1,8.33,39.99,0,0.0,1.0,4626,4626,2021-01-07 09:01:57,"Quite and ok addition when tracking what you consume, though needs some time to get used to working with. In addition it misses some on my regard important functionalities, adding a recipe suggestion of the app for instance does not allow you to change individual ingredients (in case you replace or leave out). Neither can one share a day or meal with someone, as me and my partner both use the app, it makes us both need to add individually. Furthermore the synchronization works half only.",quite ok addition consume though need time work addition miss regard important functionality add recipe suggestion instance allow change individual ingredient case replace leave neither one share day someone partner need add individually furthermore synchronization work half,4,2,positive
4627,24,24,YAZIO: Kalorienzähler & Fasten,1,1,1,0,1,8.33,39.99,0,0.0,1.0,4627,4627,2021-01-05 09:07:38,"This app seems great and I'm now doing a 16:8 fast. But there is two things that really annoys me. 1st, I have set my fasting period between 6pm and 10am. This allows me to have breakfast at 10, lunch at 1 and dinner at 5. But the app sets my breakfast calories to 0 along with snacks. 2nd, I wish I could activate more then one challenge e.g. the no fast food and no alcohol challenge.",seem great 168 fast two thing annoy 1st set fasting period 6 pm 10 allow breakfast 10 lunch 1 dinner 5 set breakfast 0 along snack 2nd wish could activate one challenge eg fast alcohol challenge,4,2,positive
4628,24,24,YAZIO: Kalorienzähler & Fasten,1,1,1,0,1,8.33,39.99,0,0.0,1.0,4628,4628,2021-01-05 02:21:13,"Just an awful app for me. There is no camera so I can't look up a food item by its bar code. I can't type in food amounts, and only water options are available. I upgraded and now fill foolish for doing so. It's not compatible to my devices.",awful camera look item bar code type amount water option available upgrade fill foolish compatible device,2,2,negative
4629,24,24,YAZIO: Kalorienzähler & Fasten,1,1,1,0,1,8.33,39.99,0,0.0,1.0,4629,4629,2021-01-03 03:14:38,"I just wish they were upfront that it's a paid service, nothing wrong with that, but was getting set up & started - only to find out that everything but calorie counting was in the pro edition, and before I could even get a look at exactly what I'm paying for.",wish upfront pay service nothing wrong getting set start find everything counting pro edition could look exactly pay,1,2,negative
4630,24,24,YAZIO: Kalorienzähler & Fasten,1,1,1,0,1,8.33,39.99,0,0.0,1.0,4630,4630,2021-01-02 23:06:15,"Really nice app, seems better than other calorie counters, however many features are pro (and that's ok) but there is no free trial, i don't want to pay a lot of money if is not for me, 7 days trial would have been nice.",nice seem well counter however many feature pro ok free trial want pay lot money 7 day trial would nice,2,2,negative
4631,24,24,YAZIO: Kalorienzähler & Fasten,1,1,1,0,1,8.33,39.99,0,0.0,1.0,4631,4631,2021-01-02 20:53:21,"It's a nice app so far. My only issue is that I've chosen lactose free for the Coach and there are a lot of recipes with cheese in them. I love cheese but it doesn't like me one bit. Oh, and the next 9 days have Savoury Muffins for breakfast 5 times, Spinach nests 3 times. Feedback link isn't working for me.",nice far issue choose lactose free coach lot recipe cheese love cheese like one bit oh next 9 day savoury muffin breakfast 5 time spinach nest 3 time feedback link work,4,2,positive
4632,24,24,YAZIO: Kalorienzähler & Fasten,1,1,1,0,1,8.33,39.99,0,0.0,1.0,4632,4632,2021-01-01 19:59:17,"I'm using the pro version of the app, it's very good, but I wish you could customize the Coach feature by yourself. You can only choose recipes from the YAZIO database and ""swap"" them, while I would like to be able to choose my own recipes. Moreover, for some reason the Coach feature doesn't let you plan ahead your snacks (only breakfast, lunch, and dinner), which I would like to add too. I would appreciate it if YAZIO devs made this feature more flexible. Other than that, it's an amazing app!",pro version good wish could customize coach feature choose recipe yazio database swap would like able choose recipe moreover reason coach feature let plan ahead snack breakfast lunch dinner would like add would appreciate yazio devs feature flexible amazing,4,2,positive
4633,24,24,YAZIO: Kalorienzähler & Fasten,1,1,1,0,1,8.33,39.99,0,0.0,1.0,4633,4633,2020-12-31 12:58:42,"A great app but it's a shame it's so expensive to unlock some of the features. I love that you can adjust the fasting times. Also, being able to record body measurements as well as weight is really helpful as this always shows your progress better than weigh-ins. Also, it's not too ""naggy"" .",great shame expensive unlock feature love adjust fast time also able record body measurement well helpful always show progress well weigh also naggy,4,2,positive
4634,24,24,YAZIO: Kalorienzähler & Fasten,1,1,1,0,1,8.33,39.99,0,0.0,1.0,4634,4634,2020-12-26 00:09:18,"Barcode recognizing is to low, sometimes it doesn't happen at all. But one thing I don't appreciate even more Is diary design, specifically nutrition tracker. I absolutely don't get why there are those 4 big squares size of my phone screen? Can you add settings to choose between like some different styles of diary view? I want a list of meals (I suppose once it was like this). Now it looks useful. I need to tap at a square to see my nutrition details.",barcode recognize low sometimes happen one thing appreciate diary design specifically nutrition tracker absolutely 4 big square size phone screen add setting choose like different style diary view want list suppose like look useful need tap square see nutrition detail,4,2,positive
4635,24,24,YAZIO: Kalorienzähler & Fasten,1,1,1,0,1,8.33,39.99,0,0.0,1.0,4635,4635,2020-12-23 08:16:39,"Welp. Wanted to try this app, but the more advanced fasting options are premium only. It'd be cool to track calories and fasts all on one app, but I'm not gonna pay $35 for that option. Guess I'll just switch between two free apps instead.",welp want advanced fasting option premium would cool fast one go pay 35 option guess switch two free instead,3,2,neutral
4636,24,24,YAZIO: Kalorienzähler & Fasten,1,1,1,0,1,8.33,39.99,0,0.0,1.0,4636,4636,2020-12-21 19:43:36,"The app is completely amazing! It is a marvelous tool to help both beginners and serious athletes. Love the barcode scanner feauture which allows you to count calories of the products that you bought with ease! The free version includes all the required features. The premium version unlocks extras, like thousands of recipes for only 12$ a year which is totally worth it! I would really love to see a a zig-zag diet feature in the next version!",completely amazing marvelous tool help beginner serious athlete love barcode scanner feauture allow count product buy ease free version include require feature premium version unlock extra like thousand recipe 12 year totally worth would love see zig zag feature next version,5,2,positive
4637,24,24,YAZIO: Kalorienzähler & Fasten,1,1,1,0,1,8.33,39.99,0,0.0,1.0,4637,4637,2020-12-19 20:57:16,"Really great app, tracks water, food, calories, and can connect to other apps like Google fit for step tracking, it gives a personal plan and you can edit the plan to what you want it to be. I accidentally deleted this app a while back but I got it back and all my data was still there! Definitely try this app if you have not already.",great water connect like google fit step tracking give personal plan edit plan want accidentally delete back back datum still definitely already,5,2,positive
4638,24,24,YAZIO: Kalorienzähler & Fasten,1,1,1,0,1,8.33,39.99,0,0.0,1.0,4638,4638,2020-12-14 03:13:58,"I was really excited about the app (even upgraded to Pro), until I realized how clunky it is to start and stop a fast. Compared to other fasting trackers I've used, this is really cumbersome. First, I wish you could have the option to just have a manual fast without choosing 18:2, 16:8, etc. I'm experienced at fasting, so I'd like to just start a fast and end it without having to select one of tbe fasting goals. Since I have a 500 word limit here, I can't continue, but I have more to say.",excited upgrade pro realize clunky start stop fast compare fasting tracker cumbersome first wish could option manual fast without choose 182 168 etc experience fast would like start fast end without select one tbe fast goal since 500 word limit continue say,1,2,negative
4639,24,24,YAZIO: Kalorienzähler & Fasten,1,1,1,0,1,8.33,39.99,0,0.0,1.0,4639,4639,2020-12-03 14:30:48,"So far, this app has been amazing and has really helped me with tracking my calories. However, as of this afternoon, it will not let me into the app. I've tried rebooting, I've tried reinstalling. Nothing works. It won't let me sign in either.",far amazing help however afternoon let reboot reinstall nothing work let sign either,5,2,positive
4640,24,24,YAZIO: Kalorienzähler & Fasten,1,1,1,0,1,8.33,39.99,0,0.0,1.0,4640,4640,2020-12-03 14:14:12,"With the help of the app I lost 13 kilos and I keep losing. It is the best app to lose weight because you can eat whatever you want and the only limit is the calories you take. I had tried dietician and even if I lost weight, I believe that Yazio gives the most effortless and effective way to success. Also, if you pay for the pro program, there are recipes with little calories which are really good and there are fasting programs too! U would love it.",help lose 13 kilo lose good lose eat whatever want limit take dietician lose believe yazio give effortless effective way success also pay pro program recipe little good fast program u would love,5,2,positive
4641,24,24,YAZIO: Kalorienzähler & Fasten,1,1,1,0,1,8.33,39.99,0,0.0,1.0,4641,4641,2020-11-30 16:13:29,"Anytime I look down at my phone after receive a text message sound only to find an advertisement from an app I installed, I uninstall it and rate that app very low... Push notifications ARE NOT for advertising!!!! Unacceptable!",anytime look phone receive text message sound find advertisement instal uninstall rate low push notification advertising unacceptable,1,2,negative
4642,24,24,YAZIO: Kalorienzähler & Fasten,1,1,1,0,1,8.33,39.99,0,0.0,1.0,4642,4642,2020-11-24 05:58:41,"I paid for the year subscription, $30, and so far its definitely been worth it. It teaches you about intermittent fasting, which is something I've been wanting to try out. The timer keeps me honest. The calorie tracker took me a few days to figure out, but I've got it down now! It also syncs with fitness apps so you can get an accurate count on calories you're burning. Oh, and there's recipes, which is a huge reason I paid for the subscription. I look forward to trying them! Great app!",pay year subscription 30 far definitely worth teach intermittent fasting something want timer honest tracker take day figure also sync accurate count burn oh recipe huge reason pay subscription look forward great,5,2,positive
4643,24,24,YAZIO: Kalorienzähler & Fasten,1,1,1,0,1,8.33,39.99,0,0.0,1.0,4643,4643,2020-11-17 19:20:16,Frustrating. Time Consuming. It's not easy to navigate or add new product for calorie counting. If you make a mistake and need to remove an item you have to figure it out. This may be good for ppl who nothing else to do in their life. Clearly I didn't join for the year. I gave this app a few days and seemed like I got no where. Not for ppl interested in maintenance or weight loss.,frustrating time consume easy navigate add new product counting mistake need remove item figure may good ppl nothing else life clearly join year give day seem like ppl interested maintenance loss,1,2,negative
4644,24,24,YAZIO: Kalorienzähler & Fasten,1,1,1,0,1,8.33,39.99,0,0.0,1.0,4644,4644,2020-11-14 08:44:01,I think this a really great app to monitor and contol my calorie intake and improve the awareness of how much I eat. I have been able to lose weight since I started using this app - about 0.5-1.0 kg/week. There is a good chance that the weight loss will be sustainable thanks to the improved eating habit awareness. I recommended this app to my wife too and she was first hesitant but once she gave it a proper chance she is on the same track with me. I am using the basic free version.,think great monitor contol intake improve awareness much eat able lose since start 05 10 kg week good chance loss sustainable thank improved eating habit awareness recommend wife first hesitant give proper chance basic free version,5,2,positive
4645,24,24,YAZIO: Kalorienzähler & Fasten,1,1,1,0,1,8.33,39.99,0,0.0,1.0,4645,4645,2020-11-10 08:19:41,"The app in the beginning has no option to create account. Those who didn't check the account section will never know that there is such option within the app at a corner. If the app is deleted from phone, all your progress and data is lost. It's having indian food but major foods missing..! 🙄",beginning option create account check account section never know option within corner delete phone progress datum lose indian major miss,1,2,negative
4646,24,24,YAZIO: Kalorienzähler & Fasten,1,1,1,0,1,8.33,39.99,0,0.0,1.0,4646,4646,2020-11-08 14:32:05,"I've been using the free version for sometime (and loving it). Have been ready to move on to paid subscription, when a friend who uses YAZIO on a similar phone (I've got Galaxy Note 9, she has galaxy S9) warned me that sync with Samsung Health hasn't been working at all for some time for her. Since being able to sync data from and to Samsung Health is the main reason I want to upgrade my plan, I've been obviously worried. Any comment on the issue from the developers, please?",free version sometime love ready move pay subscription friend yazio similar phone galaxy note 9 galaxy s9 warn sync samsung health work time since able sync datum samsung health main reason want upgrade plan obviously worried comment issue developer please,4,2,positive
4647,24,24,YAZIO: Kalorienzähler & Fasten,1,1,1,0,1,8.33,39.99,0,0.0,1.0,4647,4647,2020-11-05 13:44:57,"Easy to use & keep track of your eating. Good choice of eating plans to suit your lifestyle. I bought the pro version as it's very affordable, I'm a very picky eater, it's going to take a while to go through all the recipes to ♡ the ones I'll eat & add my regular meals/recipes. Not hard, I'm just slow with technology.",easy eating good choice eat plan suit lifestyle buy pro version affordable picky eater go take go recipe one eat add regular recipe hard slow technology,4,2,positive
4648,24,24,YAZIO: Kalorienzähler & Fasten,1,1,1,0,1,8.33,39.99,0,0.0,1.0,4648,4648,2020-11-03 12:48:49,"It is simple to use, not overly complicated and it does all the calculations for you. Tried many other apps and were always frustrating, this one makes it easier for you to keep up with your diary and logging your exercises. Excellent, very satisfied.",simple overly complicated calculation many always frustrating one easy diary log exercise excellent satisfied,5,2,positive
4649,24,24,YAZIO: Kalorienzähler & Fasten,1,1,1,0,1,8.33,39.99,0,0.0,1.0,4649,4649,2020-10-27 22:23:37,One of the best fitness tracking app. I m used to My fitness pal. But this app has a lot to offer and I am past that. Love the fact that it integrates with Samsung health. I hope they integrate with Water Drink reminder app as well in the future.,one good tracking pal lot offer past love fact integrate samsung health hope integrate water drink reminder well future,5,2,positive
4650,24,24,YAZIO: Kalorienzähler & Fasten,1,1,1,0,1,8.33,39.99,0,0.0,1.0,4650,4650,2020-10-25 13:29:54,Brilliant app! It will give us step by step to lose weight and allow you to choose method of ways to lose weight. Since last June (I lost the app when I reset my device last week and couldn't give accurate weight number so important to back up) I lost nearly 5 stone!,brilliant give step step lose allow choose method way lose since last june lose reset device last week could give accurate number important back lose nearly 5 stone,5,2,positive
4651,24,24,YAZIO: Kalorienzähler & Fasten,1,1,1,0,1,8.33,39.99,0,0.0,1.0,4651,4651,2020-10-23 16:45:15,"Works great. Takes a bit of time to learn to navigate the app. Surprised at the number of vegan recipes available. Some food were incorrectly inputted so I sent a report and also updated what I have. I wish you could update the info yourself. Also, I wish there was more flexibility with the intermitten fasting time. Overall, happy and hopeful it will help me achieve my weight loss goal.",work great take bit time learn navigate surprised number vegan recipe available incorrectly inputte send report also update wish could update info also wish flexibility intermitten fast time overall happy hopeful help achieve loss goal,5,2,positive
4652,24,24,YAZIO: Kalorienzähler & Fasten,1,1,1,0,1,8.33,39.99,0,0.0,1.0,4652,4652,2020-10-18 18:12:21,I can recommend the app with the slight reservation that the burned calories per activity seem a bit implausible (for example calories per step taken are more in the range you'd expect for hiking rather than everyday walking). Unfortunately I can't find where I could adapt those values.,recommend slight reservation burn per activity seem bit implausible example per step take range would expect hiking rather everyday walking unfortunately find could adapt value,4,2,positive
4653,24,24,YAZIO: Kalorienzähler & Fasten,1,1,1,0,1,8.33,39.99,0,0.0,1.0,4653,4653,2020-10-15 13:17:48,"I'm using it to track my dietary supplements, it's pretty straight forward, and you can add your own foods (like your mom's recipe and stuff). I wish I could be more precise with the measurements (Adding Vitamin D in milligrams is pretty useless, for example) and that it accepted more nutrients (my supplement has a ton of vitamins and minerals, and it would be nice to track those. I wish I knew an app that could approximately the micronutrients content of my mom's recipe too...)",dietary supplement pretty straight forward add like mom recipe stuff wish could precise measurement add vitamin milligram pretty useless example accept nutrient supplement ton vitamin mineral would nice wish know could approximately micronutrient content mom recipe,4,2,positive
4654,24,24,YAZIO: Kalorienzähler & Fasten,1,1,1,0,1,8.33,39.99,0,0.0,1.0,4654,4654,2020-10-14 08:34:28,"I really love how many options of food there are, I can always find the exact thing I've eaten on here and how much I had. The only thing I don't really like is the feature connecting the app with a step counter app like Google fit, it doesn't really seem to work properly and update my steps so I've started just adding them in manually. Aside from that it does all I need.",love many option always find exact thing eat much thing like feature connect step counter like google fit seem work properly update step start add manually aside need,4,2,positive
