,Unnamed: 0,reviewId,userName,userImage,content,score,thumbsUpCount,reviewCreatedVersion,at,replyContent,repliedAt,lang,app_name,source
3723,195,23d64b3c-1441-4e00-9f56-f5e8c363efc9,Vibhav Nagarwal,https://play-lh.googleusercontent.com/a/AItbvmk32wYGyNs6lQqWx3xdqjptAFZb4ZSI_rPvceDI=mo,Would've given 5 stars but there's an error in the app. Whenever I received a mail about my weekly progress it's different from my calorie intake according to the app. Example on Thursday I ate like 4200 calories according to app but only 3100 according to mail. Please fix this issue. Over-all a really great app.,4,6,,2022-02-07 14:38:18,Hi Vibhav! Thank you for your review and feedback. We'd like to look into why some of your items did not sync. Please reach out to us at support@livestrong.com.,2022-02-08 02:29:53,en,MyPlate Calorie Tracker,most_relevant
3724,392,00dd0d18-1053-49ae-95ba-98dfef5a0dc1,Paula Corman,https://play-lh.googleusercontent.com/a/AItbvmkObUfNCyXTVg-VUvr8la3Xv5jl-8Gf2UjAiR_e=mo,"An alpha sort for foods needed. Also differentiation between foods for breakfasts, lunches and dinners would also be useful. One year later: no changes made. App remains difficult to use.",3,2,3.5.3(63),2022-02-04 15:31:00,Hi Paula! We've forwarded your feedback to our developers. Thank you for taking out the time to send us your suggestions!,2022-02-04 23:31:09,en,MyPlate Calorie Tracker,most_relevant
3725,228,b0dd88bb-d568-4c4a-9fa3-0852c4655bd0,Lola Lewis,https://play-lh.googleusercontent.com/a-/AFdZucrShS3H-ePMtm_TPNS1g6s_B-raAWNCoEF0vsp40A,I like that it's easy to use and unlike other apps you don't have to upgrade to use the food calorie tracker. I been having a hard time losing weight and now I know why. My portions are small but o boy my selections of food explains what my problem is. I'm confident that with intermittent fasting & this app I'll finally reach my goal weight!,5,19,3.5.3(63),2022-02-03 05:52:52,Hi Lola! Thank you for your review. We're happy to hear you are enjoying the app.,2022-02-04 01:12:10,en,MyPlate Calorie Tracker,most_relevant
3726,132,621735e1-5479-4012-9d25-9fdc448abddc,Nathaniel Tari,https://play-lh.googleusercontent.com/a-/AFdZucoy1cpWKp6GBs94o-7MxLphGTbyqlkopRDgIg_9Dw,"Been using this app for around 2 years. But one thing that drives me absolutely crazy is the fact that since the bar code scan/food search has very little results/accuracy, I have to just make almost everything in the ""my food"" section myself and I always have a humongous list of food quickly. I highly recommend someone release a update with a search bar at least, in the my food spot, as literally no one has time to actually go item by item on their ""my food"" until they find what they need.",2,16,3.5.3(63),2022-01-29 05:56:02,Hi Nathaniel! Thank you for your review and feedback. I understand your frustration and have passed your comments to our product team. If you have additional feedback please reach out to us at support@livestrong.com.,2022-02-02 00:44:46,en,MyPlate Calorie Tracker,most_relevant
3727,63,2571e526-8838-4d32-814c-bf215f1b19a3,Kell Dubs,https://play-lh.googleusercontent.com/a-/AFdZucoAhzsd5ZpmIef4XfpuZFLavzWz9KCOykPSCUG_Iw,"Super pleased, I am already loving this app! Naturally I have connected it to my Google Fit account, and get my calories added for me by scanning barcodes of my food! (It can also be done manually, of course.) I wasn't even really going in it for weight loss, specifically, just kind of pre- budget watching where my food adds up and how much and how quickly, realistically. Now I'm super motivated and optimistic about my new goals!!!",5,15,3.5.3(63),2022-01-24 20:03:22,Hi Kell! Thank you for your great review. We're happy to hear you are benefitting from MyPlate.,2022-01-25 01:04:51,en,MyPlate Calorie Tracker,most_relevant
3728,39,98769281-d40f-426d-8d4f-4d2982f09907,Dawna H,https://play-lh.googleusercontent.com/a-/AFdZucpnY76IF1FeBOy5nTVFpQ6AeRlBLp_-olV4UADeNGM,"I like the app when it works. I have a Samsung s21 ultra, app seems to work 90% of the time when I'm logging food/exercise with our crashing. However, when I'm trying to go back and look at previous days I can look back 2 or 3 days and the app crashes. It seems like when it's not working you get 3-5 taps or swipes before it crashes. I have updated Android and tried uninstalling and reinstalling the app and it's the same.",3,51,3.5.3(63),2022-01-23 18:14:47,Hi Dawna! Thanks for the review and feedback. We're sorry to hear you have experienced an issue with the app. Please reach out to us at support@livestrong.com so we may look into this further.,2022-01-25 00:59:41,en,MyPlate Calorie Tracker,most_relevant
3729,335,9e19ea07-6d2b-4b56-9bb9-4956f951c254,Michael Manansala,https://play-lh.googleusercontent.com/a-/AFdZucoothmOa2Ftu4WRuVGjbQYoR5mbDKRp3c4K7PfE5Q,Needs improvement. The previous app I use had no problem identifying all the food I input booth manually and thru bar code reader. This one knows only 3 out of ten I input. I'm from Asia but that's no issue with the app I used before this. The only thing I love about this is the breakdown of all nutrients I eat like sugar which is important for me. I hope they put more effort into adding more food items in their database. 3 stars for now.,3,2,3.5.3(63),2021-12-11 05:48:24,"Hi Michael! MyPlate uses a third-party food database, which is a collection of listings from the USDA and food manufacturers. We're not able to add or remove items as it is managed by Nutritionix. If you do not see the food you would like, we recommend creating a custom food. Please reach out to us at support@livestrong.com with any questions.",2021-12-13 22:41:49,en,MyPlate Calorie Tracker,most_relevant
3730,487,46137f92-d7a6-4dbd-9315-d9303d1f906b,John Dalton,https://play-lh.googleusercontent.com/a/AItbvmnuTVR1LMJiHYYgoGyffGQaQ-EJ2BBZrZkw2gGb=mo,Brilliant app! Would definitely change a few things about the layout and add an option to browse my foods without being in the adding menu. This app is making my bulk a success.,5,0,3.5.3(63),2021-12-08 06:07:07,Hi John! Thank you so much for your review. We're happy to hear MyPlate is helping you to achieve your goals.,2021-12-08 19:27:12,en,MyPlate Calorie Tracker,most_relevant
3731,357,e6931e26-b38d-43dd-9a94-eb6c4fb55905,Greg Regalado,https://play-lh.googleusercontent.com/a-/AFdZucobV5j-Xnz2bGLF-DXRS2PFehTemQwfio__zViofw,"App has been really helpful, only thing I think would be really convenient is being able to save Scanned or Searched foods into favorites, that way they don't disappear if I eat something new. Also, a dark theme for Android would be helpful!",5,1,3.5.3(63),2021-12-06 21:09:37,"Hi Greg! Thank you for your review and feedback. I have passed your comments to our product team. If you have additional suggestions, feel free to reach out to us at support@livestrong.com.",2021-12-07 18:34:21,en,MyPlate Calorie Tracker,most_relevant
3732,49,8e10b5ee-a3e2-4b24-a89b-322a46a36247,Laura Marin,https://play-lh.googleusercontent.com/a-/AFdZucpX4aTjC9yDigWEipvxIf3fuAAm7zkX8QYBlCYB,"App isn't very good, especially when sized up against its competitors. Interface is a little wonky and at times unnecessarily complicated. I can't access detailed analytics on the app for previous days, and I can't open on browser because I used Google sign in to set up the account and the browser demands a password. I'm using it because it was required for a course, but it's not good, doesn't really do what it's supposed to.",2,29,3.5.3(63),2021-12-04 08:48:51,Hi Laura! Thanks for the review. Many of your issues can be resolved by simply contacting support@livestrong.com. We'd be happy to reset your password and would love to hear what the app isn't doing that it should be. We look forward to your feedback.,2021-12-06 18:26:26,en,MyPlate Calorie Tracker,most_relevant
3733,231,cbbe873a-900e-4571-848f-77c37f27e789,Nancy La,https://play-lh.googleusercontent.com/a/AItbvmnqDqDc8vHX88igKjBT4-B-zX7Ml07WUjc500Dm8A=mo,"Keeps losing track of the day. So I'm tracking today on tomorrow and yesterday today! Even though I recorded right. No review of the days or weeks or progress I assume unless you pay. I thought Livestrong would be good. The email weekly report is useless, just takes you to the ap which has no cumulative data. I might have purchased if they made something usable. Three stars for being better than some.",3,7,3.5.3(63),2021-12-02 20:06:18,"Hi Nancy! Thanks fo the review and feedback. It sounds like you may not be sure how to use some of the features. For instance, you can change the days by tapping the calendar at the top of the screen. We're happy to help. Please reach out to us at support@livestrong.com.",2021-12-02 20:41:16,en,MyPlate Calorie Tracker,most_relevant
3734,424,709489b8-8df7-44a9-ad15-499eeb2c2260,Lou Sacco,https://play-lh.googleusercontent.com/a-/AFdZucr4QyGTt-kIon7BV_Fwbw_HdLXwTs6LtlOj6s8lGZo,Probably one of the best DB of food and easy to add new things that are shared with everyone but feature updates lacking. Would like to see more features as it's been essentially the same app for years.,4,0,3.5.3(63),2021-12-01 16:43:24,"Hi Lou! Thank you for your review and feedback. If you have additional feedback you would like to provide, please reach out to us at support@livestrong.com.",2021-12-01 20:17:57,en,MyPlate Calorie Tracker,most_relevant
3735,48,485dccd0-9292-4b36-8599-783c868bd496,Alex Jodzko,https://play-lh.googleusercontent.com/a/AItbvmmOgcUqd9Mkpl7JDnD1xoecc7r-b853oXOtzCdf=mo,"It is a really good app so far. I have had issues with the barcode scanner, but it probably has to do with my phone. But if I need to look something up it has a large amount of choices for brands and even restaurants, so that's pretty helpful. And I love the water tracker, o and the step counter is super nice!!!",4,10,3.5.3(63),2021-11-20 17:30:38,"Hi Alex! Thank you for your review and feedback. If you have any questions regarding the app, feel free to reach out to us at support@livestrong.com.",2021-11-22 19:16:07,en,MyPlate Calorie Tracker,most_relevant
3736,291,0baa9ad1-c017-4ad1-b02c-12e7b9fdfac1,Tyler Harwood,https://play-lh.googleusercontent.com/a-/AFdZucqs2dw38BKa1aP0hfUmhJL9Qw_TrB1lj7Wv8Cry,It works some times. The steps are not accurate and it likes to crash multiple times. With a nice phone I was disappointed that it crashed so many times and was also sad that it did not seem to use dark mode.,2,6,3.5.3(63),2021-11-17 03:58:38,"Hi Tyler! Thank you for your review and feedback. Please delete and reinstall the app. If you continue to experience issues, please reach out to us at support@livestrong.com. We're happy to help.",2021-11-17 22:59:32,en,MyPlate Calorie Tracker,most_relevant
3737,5,c107c4ce-151d-4b62-85d0-55660ad1b418,K B,https://play-lh.googleusercontent.com/a/AItbvmkYoAETh8aKs7cHqN-1a7_ZJgzHZNPs1MwJMtFT=mo,"Good for a free app. I definitely had the password reset glitch, but made it work. I mostly use my plate on the computer because I find it easier to use, and I am able to sync between them. However, the numbers never match. They are only off by one or two digits, but I find that bizarre. Otherwise, it works, I've lot tons of pounds on this program over the years. I only gain back when I stop using it. So, food tracking does really work.",4,41,3.5.3(63),2021-11-02 00:49:21,"Hi K B! Thank you for your review. We're glad you are finding success with the MyPlate app. If you ever encounter any issues, feel free to reach out to us at support@livestrong.com.",2021-11-02 22:47:59,en,MyPlate Calorie Tracker,most_relevant
3738,227,76b5f049-bc73-4fbd-884f-5cfa7808a766,Glorimar Pérez,https://play-lh.googleusercontent.com/a/AItbvmmNdIiHlHV5pnqRYGs2xCezc8CX4AUfA4p62Lyh=mo,"After trying various ways to lose weight and eat better, using this app helps me monitor and plan everything meticulously. I find it essential to alter my recipe amounts to fit my target macros. Only discipline gets the results and this apps makes it easier to plan ahead my journey.",5,16,3.5.3(63),2021-10-16 15:10:40,"Hi Glorimar Thanks for the review. We're happy to hear MyPlate has been so beneficial.

",2021-10-21 00:53:56,en,MyPlate Calorie Tracker,most_relevant
3739,312,3f4d7b92-312a-4f2e-8c36-053564cf7ab0,Karen Steele,https://play-lh.googleusercontent.com/a/AItbvmnCIgbFi-6Gb01w1r7ReLt_bLW9gROV_Z8U1lfq=mo,"I've used this app in the past and really liked it, but I'm locked out of it because I forgot my password and the password reset is not working. When you fill in the 2 fields to reset and then click on button to finish, nothing happens. I sent a message to Livestrong.",2,4,3.5.3(63),2021-10-13 12:28:38,"Hi Karen! Thanks for the review and feedback. We received your message, reset your password, and you confirmed that you are now able to login. Please let us know if we can assist with anything else.",2021-10-13 20:07:42,en,MyPlate Calorie Tracker,most_relevant
3740,209,640b8e65-7aee-4959-863a-9f42bc7eb37f,Isabel Steel,https://play-lh.googleusercontent.com/a-/AFdZucqaiio0ZRL7Y1o6_Xzn06tb2ssi7SMBCUCw_ylLtg,"Excellent App. Must be pretty accurate with the calories as has worked for losing weight. Scans more Barcodes than other couple of apps I've tried. Only improvement would be when you could create a food, you could then say how many portions it served and then it saves that instead of just whole amount.",4,4,3.5.3(63),2021-10-10 03:57:14,"Hi Isabel! Thank you for your review and feedback. If you have any questions or additional feedback, feel free to reach out to us at support@livestrong.com.",2021-10-12 01:01:48,en,MyPlate Calorie Tracker,most_relevant
3741,152,9f5a80e7-01a2-493a-84cd-49bab7b46215,Sheryl Krupat,https://play-lh.googleusercontent.com/a/AItbvmm4_Bmkgif6wq4eCD4xgfvJPfmXOUaaoN5ICzl0=mo,"Easy to use, helps me to stay on plan. My only issue being in Canada is that there is a discrepancy in calories and macros between the Canadian and American versions of some products. Sometimes it's a significant difference, so caveat you should check the nutrition facts on the product in case an adjustment is needed. It's useful that I can add my own food.",4,28,3.5.3(63),2021-10-09 21:13:05,"Hi Sheryl! Thanks for the review and feedback. MyPlate uses a comprehensive third-party food database, Nutritonix, which is a collection of listings from the USDA and some food manufacturers. Unfortunately, we're not able to add or remove items from this database. If you have any questions, please reach out to us at support@livestrong.com.",2021-10-12 00:57:47,en,MyPlate Calorie Tracker,most_relevant
3742,350,1cbb8fc5-6387-4202-8c72-80cc22ff29fd,Adventure Queen,https://play-lh.googleusercontent.com/a-/AFdZucp4G6FuvVVBoRFXWGISVlcb2RugznKset6ym37ydhI,"I enjoy using this app to keep track of my calorie intake and progress. I keep min linked to my Google fit so I can also see my daily net calories. I have actually lost weight while utilizing this free app and I recommend it to people who want a simple, free way to keep track of weightloss goals.",5,11,3.5.3(63),2021-10-09 14:20:17,"Hi there! Thanks for the review. We're pleased to hear you're enjoying MyPlate.

",2021-10-12 00:49:24,en,MyPlate Calorie Tracker,most_relevant
3743,236,c0209d81-9270-4c26-ad03-e5db41583072,W Alexander,https://play-lh.googleusercontent.com/a-/AFdZuco3dDEO8NOCS_EhIaj0jVpgSXecdyoptdzwYG_tfw,I used the app to lose 35 pounds. I learned a lot about food and what's in it. I might come back to it one day but it served its purpose for now and the things I learned are now memorized to a degree so I'm kind of doing well on my own. The community posts seem motivating but never got into that much. There was one thing that bothered me but I guess it was insignificant because I can't remember.,5,1,3.5.3(59),2021-10-06 22:39:48,Hi there! Thank you for your review. We're pleased to hear MyPlate has helped you to achieve your goals.,2021-10-07 02:51:53,en,MyPlate Calorie Tracker,most_relevant
3744,480,61b51c61-7b26-4558-9394-25750386cad9,KuroHanae,https://play-lh.googleusercontent.com/a-/AFdZucp-ZX-Rs9omMu_6q4b8ItBoxYwbGeVWdwKcs32sbQ,I have to reinstall the app when I switched to a new phone but then forgot the password. Try to reset the password but every time i click on the link given to reset it and try to input the new password nothing happened and i still cannot access my account. Have tried uninstall and reinstall quite a few times but still the same.,1,3,3.5.3(8),2021-10-05 23:01:42,Hi there! If you are having trouble logging in simply reach out to us at support@livestrong.com. We'll get you sorted right away.,2021-10-07 01:07:22,en,MyPlate Calorie Tracker,most_relevant
3745,83,f9c24f68-ac5a-4de0-a68a-a4ef3e4d7c7a,Thom,https://play-lh.googleusercontent.com/a/AItbvmkAJHBHaIRsOn2LjWhHcZsX4RIMEBzIGoIB6HIW=mo,"Just started using this but so far so good. I have no problem finding food or tracking water. Perhaps if people weren't hawking their apps on here they might be able to figure out how to track water; it couldn't be easier. I'll increase or decrease my rating it as I use the app, get more familiar with it and see results.",4,4,3.5.3(59),2021-10-04 01:55:27,"Hi Thom! Thanks for the review. If you have any questions about the app, please reach out to us at support@livestrong.com.",2021-10-04 22:23:14,en,MyPlate Calorie Tracker,most_relevant
3746,368,437bb2b7-c0d7-4c3a-b87f-5f2286e02978,Martha Dominguez,https://play-lh.googleusercontent.com/a/AItbvmmlP9e5k3TOCkWQqrmygvWvg1m2VjN4mM_P3uQi=mo,I like my plate because it allows you to keep track of your calories and all the things that you put into your mouth. It's a good way to always keep track of everything that you eat so that you're very aware of what you put in your mouth that is healthy and unhealthy then you can start the eliminating unhealthy things and start building new healthy behaviors,5,1,3.5.3(59),2021-10-03 10:05:21,Hi Martha! Thanks for that awesome review. We're happy to hear MyPlate has been so helpful.,2021-08-17 22:31:33,en,MyPlate Calorie Tracker,most_relevant
3747,298,bd040123-92b9-4417-8e1d-c74f1a8c985d,Thomas Wintringham,https://play-lh.googleusercontent.com/a-/AFdZucpfwnjIqONGX6ioUdVB90ohjZLhjjrepoxoIuvwqw,"The bottom navigation bar on this app is poorly visible. Generally, the app needs some design love, it looks 5 years old. Also the macro/calorie counter doesn't reset until you add a new breakfast meal and even then it lags behind.",3,2,3.5.3(59),2021-09-23 20:43:16,"Hi Thomas! Thanks for the review and feedback. Stay tuned for UI updates coming soon that include increased visual contrast. If you have any additional feedback you'd like to provide, feel free to reach out to us at support@livestrong.com.",2021-09-23 22:31:11,en,MyPlate Calorie Tracker,most_relevant
3748,367,6d8db0ae-a429-4e1f-87b0-9e52ced54bcb,Zlata Ivanova,https://play-lh.googleusercontent.com/a/AItbvmkkzlo3DJFHMPB6NyqyerDYIhL9qrmJS6yYSKby=mo,"Not able to log in, or change password after uninstalling. Had to try to uninstall, because the app was no longer communicating with Fit app to factor my burned calories in. Otherwise I used to really like it. So upset to not be able to continue with it.",3,1,,2021-09-20 05:02:03,Hi Zlata! We're sorry to hear you have forgotten your password. Please reach out to us at support@livestrong.com and we'll get you going right away.,2021-09-21 02:55:48,en,MyPlate Calorie Tracker,most_relevant
3749,445,dd74ad03-2782-4e03-85b9-3d2f3ca5b642,C B,https://play-lh.googleusercontent.com/a/AItbvmk504eEmI1c8uKU03IZhhIOjbRPVySz8osCf66e=mo,"This app is great! Have been able to find all foods and food brands through the search feature...Tracks calories, water, and activity! Easy to use! Its been a great help.",5,0,3.5.3(59),2021-09-06 20:16:41,Hi there! Thank you so much for your great review. We're happy to hear MyPlate has been a help.,2021-09-11 01:06:02,en,MyPlate Calorie Tracker,most_relevant
3750,430,a383de59-d9ae-4f3d-8f55-e45cb00d1229,dakota cordel,https://play-lh.googleusercontent.com/a/AItbvmnR-aLqEc1ApXnMNkaQlfZFuTyMNFZ33PST9Xl6=mo,"Love this app. I've tried so many times to lose weight and get to a healthier BMI. Once I used the MyPlate app, I was able to lose 42 pounds with its user friendly interface and features.",5,1,3.5.3(59),2021-09-01 06:55:21,Hi Dakota! Thank you for your review and congratulations on your success. We're happy to hear MyPlate has become a part of your healthy lifestyle.,2021-09-01 20:38:31,en,MyPlate Calorie Tracker,most_relevant
3751,416,8973bbed-cc1e-4d17-8016-d80109f9c653,Christopher Fotos,https://play-lh.googleusercontent.com/a-/AFdZucr53mxp4ffsB_f7KlY1KZZi5wMrbtT2gnIfQZ4W9A,"Much better than myfitnesspal. The ads are minimal and uninvasive, the UI is uncluttered and responsive, AND you can count your macros without having to buy the premium version. Great app.",5,1,3.5.3(59),2021-09-01 03:26:17,Hi Christopher! Thank you for providing that awesome review. We're happy to hear you like the app.,2021-09-01 20:34:36,en,MyPlate Calorie Tracker,most_relevant
3752,360,0b4e3db2-9a19-4941-b9d9-6da87daf5354,spk SPK,https://play-lh.googleusercontent.com/a-/AFdZucrA9NSV9buJUEB6xS_-hYY24m3tvdOWzGaxnArDEg,This is a great app for anyone looking to lose weight. Easy to extreme diet plans. I set extreme and allowed myself to go slightly over at times of desperation and still lost 40lbs. Almost to my goal weight and plan to keep using it to maintain a healthy lifestyle. A+ Thank you.,5,5,3.5.3(59),2021-08-24 22:08:29,Hi there! Thank you for providing a review. We're so happy to hear MyPlate is helping you to achieve your goals.,2021-08-25 19:42:51,en,MyPlate Calorie Tracker,most_relevant
3753,341,b53a272a-105e-41e3-a604-9355ce811d66,Megan Monoceros,https://play-lh.googleusercontent.com/a-/AFdZucpeRti_3sGcDnX31W_af-_LdQoYUyqVrcmOc06Fxg,"A bit clumsy in terms of food names (chobani oat milk is nutritionally correct, but labeled as yogurt). And recent foods don't save the quantity, so if you eat the same thing every day, you'll have to adjust the amount every day. Overall good and has all the food I typically eat.",4,6,3.5.3(59),2021-08-24 18:13:04,"Hi Megan! Thanks for the review and feedback. MyPlate uses a third-party food database, which is a collection of listings from the USDA and some food manufacturers. Unfortunately, we're not able to add or remove items from this database as it is managed by Nutritionix. If you have any questions, please reach out to us at support@livestrong.com.",2021-08-25 19:38:02,en,MyPlate Calorie Tracker,most_relevant
3754,384,07e90697-8be8-4ba8-bf83-0792387e4b97,BobJane Ashby,https://play-lh.googleusercontent.com/a/AItbvmkP3ABZpwcIno2Nb2qU00L1gZjR4NSRf_3bpe6n=mo,"This is a wonderful app. The only problem is, that the food database is a little lacking and the scanner function is weak. Otherwise the system is very easy to use and does a great job with tracking and nutrition.",4,4,3.5.3(59),2021-08-22 00:05:25,Hi BobJane! Thank you for your review and feedback. If you are unable to find the food you are looking for in the database we encourage you to create a custom food.,2021-08-24 23:04:38,en,MyPlate Calorie Tracker,most_relevant
3755,94,783e4602-d9c0-4741-a687-bb97e2957ee6,Mitchell Hershkowitz,https://play-lh.googleusercontent.com/a/AItbvmkdKljBhdK8XZqIpGVle4DZmzyRtqhgE9QgBDET=mo,"The overwhelming majority of tracking options are volumetric. Many options differ by a large degree from printed nutrition facts. When a scanned item is not found, there is no option to manually add it in. Cross connectivity with other apps is somewhat limited compared to others. It seems to be standard within these types of apps(so I'm not considering it a factor of my star rating) but the subscription fees for premium are over the top. Give an option to buy the app for a reasonable price.",3,18,3.5.3(59),2021-08-21 00:01:48,"Hi Mitchell! We are aware of, and working to correct, the issue of some measurements not being available. To manually add a food tap on the blue plus sign. Tap the meal period you'd like to track the custom food, tap ""My Food"" and tap ""Create A New Food"". If you have any questions, please reach out to us at support@livestrong.com. Thank you!",2021-08-24 00:14:16,en,MyPlate Calorie Tracker,most_relevant
3756,348,e1d9524f-242d-4cab-947e-f7b6c27b317e,Peter Griffin,https://play-lh.googleusercontent.com/a/AItbvmnGOeLmd9kyRbJDaRET9v3uLxvQzjUfdn7874tO=mo,"Please stop lying! As I said in my earlier review, I reached out to support for help and once their troubleshooting failed to fix the problem they DISAPPEARED without a trace and the problem was never resolved! It's bad that this app stopped working after years of me wasting my time with it, but now I'm getting smart @ss remarks from the developer over me letting people know I did not receive help from support. I don't recommend this app to anyone.",1,4,,2021-08-17 20:26:48,"Hi Peter! Thanks for the review and feedback. As you are aware, support replied to your requests within two business days and did not disappear. If you have additional questions, we are more than happy to help. For further assistance, please respond to any of our replies.",2021-08-17 20:23:26,en,MyPlate Calorie Tracker,most_relevant
3757,404,d05e7369-147c-4a53-a33c-9108a762da9f,Kashif Hussain,https://play-lh.googleusercontent.com/a-/AFdZucqVIOzrqE3ZJ95XSoimvYegSmAyvBNiPPBIqFwY,"App has started to crash on me now. Also as others have said you need to add the weightloss common foods to favourites with a generic accepted calorie like ch breast, fish, salad, porridge, apple, banana, grapes.. The recent list is too short. I usually eat similar foods but have to look them up again. Also would be good to copy from yesterday",3,1,,2021-08-16 09:21:23,"Hi Kashif! Thank you for taking the time to provide a review and feedback. I have passed your comments to our Product Team. Currently, the app allows for only the copying of breakfast. We'd appreciate it if you could provide additional details regarding what you were doing when the crash occurred. Please reach out to support@livestrong.com.",2021-08-17 22:34:54,en,MyPlate Calorie Tracker,most_relevant
3758,499,7782ffb4-77cf-466c-919a-3542cf3666a2,Teivel,https://play-lh.googleusercontent.com/a-/AFdZucqz6O-l37TOWwu5QWvqOxTiY4CttNgcIOtUoxE0,It hardly has any of the food that I scan the barcodes of. The two redeeming features are: 1. The app looks great. 2. It syncs with my Google Fit app.,2,1,3.5.3(59),2021-08-12 13:33:05,"Hi Teivel! MyPlate uses a comprehensive third-party food database, Nutritionix, which is a collection of listings from the USDA and food manufacturers. Unfortunately, we're not able to add or remove items from this database. If the item you'd like to track is not in our database, we recommend creating a custom food entry in the app.",2021-08-12 23:01:00,en,MyPlate Calorie Tracker,most_relevant
3759,232,8141504f-09a6-402c-94b5-d65275de96c8,Keith Bergeron,https://play-lh.googleusercontent.com/a-/AFdZucroXIIx1H2KSsxwnipc89ablqaMHgsItgK7K4qaiQ,"User added calories are so often obvious and verifiable lies. Simple items like chicken breast don't have a weight option and if they do there are multiple entries with vastly conflicting calorie counts. When there are no weights there are many ""1 filet"" or meaningless ""1 piece"" items, all with different calories. Poorly developed and poorly run app. There are many better ones out there that actually give kCals by weight. Even ""verified"" products have multiple conflicting entries.",1,8,3.5.3(59),2021-08-11 16:28:27,"Hi Keith! Thanks for the review. Our devs are working to resolve the issue of some measurements not being available on items. We use a comprehensive third-party database, Nutritionix, which is a collection of listings from the USDA and food manufacturers. Unfortunately, we're not able to add or remove items from this database.",2021-08-12 22:52:13,en,MyPlate Calorie Tracker,most_relevant
3760,145,655525a7-1efc-4f7a-a098-be20b6f6f4eb,Candi Brim,https://play-lh.googleusercontent.com/a-/AFdZucp_pI2eWfYiMHK2uSKIMIFF7prEeR6OUp1l5iyJiQ,"Very limited food options to be able to effectively track caloric intake. It doesn't allow me to track water intake. Not up to par when compared to the Spark People app, which will be functional in the US only later this August, hence my search for a new tracking app. I'll keep seaching. I understand your explanation, I wouldn't have the time to input each food item I consume. If the app has a water tracking feature, then it's not user friendly as I couldn't locate it in the 3 days I had it.",2,45,3.5.3(59),2021-08-02 23:51:55,"Hi Candi! To track water tap the blue circle with the plus sign (the button used for tracking everything in the app) and tap Water. If you have any additional questions, we're happy to help. Please reach out to us at support@livestrong.com.",2021-08-03 22:44:55,en,MyPlate Calorie Tracker,most_relevant
3761,189,fd62c71a-d61e-4cc3-acfa-40ab6c278b24,Bandest,https://play-lh.googleusercontent.com/a/AItbvml_D3M5vg2d4cWEf_uQvYOniiVaItus-JhVyLy_=mo,"Really loved this app but now it's not working at all. :( I was using it and it suddenly stopped showing search results. Tried going to the community tab and it said there was no internet connection (yes, my phone and other apps are working). Won't even let me open the customer support tab. Tried uninstalling and reinstalling and it did not work still. Great community and great app. Just hope it gets fixed...",2,15,3.5.3(59),2021-08-02 00:11:34,"Hi Lorraine! Thanks for the review and feedback. Because this is the only report we have received of this, the issue is most likely with your device. We'd be happy to help you troubleshoot this. Please reach out to us at support@livestrong.com.",2021-08-02 23:19:41,en,MyPlate Calorie Tracker,most_relevant
3762,222,e535df82-89ce-42d6-9275-b91074107620,Kyle Scott,https://play-lh.googleusercontent.com/a-/AFdZucpSmzGGvCzkTOvpMdZ2udSXMKn9YaIPWFfSewCgZA,"Honestly, the best diet tracker i could find out of all of them. Doesnt bombard you with premium ads, gives you the features necessary to complete your diet without nagging at you for premium, its easy to use, gives you useful information on your diet. I plan on using this for a while.",5,29,3.5.3(59),2021-08-01 23:09:24,Hi Kyle! Thank you for your review. We're pleased to hear you are enjoying MyPlate.,2021-08-02 23:17:37,en,MyPlate Calorie Tracker,most_relevant
3763,104,7c555146-76a1-4065-a2c1-a3154b533be1,y tolomeo,https://play-lh.googleusercontent.com/a/AItbvmny8omBhKObx53dlkD4xbvj4Z_vLUMWuwz2TqD-=mo,Most foods are available on app... or at least I can use something as a close option. Otherwise I'd give 5 stars. I like knowing the carb and protein content. It's also pretty cool that I can also track activity and the approximate calorie burn. I've been using this app on/off 5 years now - and tried other apps. I keep coming back to this one. PS - it has other features but I prefer to use the basics.,4,27,3.5.3(59),2021-07-31 18:50:53,"Hi there! Thank you for your review and feedback. If you are unable to find a food you are looking for, you can create a custom food in the app. If you have any questions feel free to reach out to us at support@livestrong.com.",2021-08-02 23:10:24,en,MyPlate Calorie Tracker,most_relevant
3764,240,83cbc489-d891-47cd-b2fe-e38ff8fc7575,Jennifer Eggers,https://play-lh.googleusercontent.com/a-/AFdZuco65dzkdU7J1yBLbo2hTz8YPz7Kyp_dOgZjZsoxpA,"This app keeps closing randomly. That is the one flaw. I used this app years ago to track my food, water, & activity abs was happy that it is still available! It's very user friendly. I love the detail & breakdown of nutrients. It connects to my fitness app to help track calories burned, also.",3,10,3.5.3(59),2021-07-21 05:40:11,"Hi Jennifer! Thanks for the review and feedback. We're sorry to hear you are experiencing issues with the app closing. Please try deleting and reinstalling the app. If you continue to experience this, please reach out to us at support@livestrong.com. We'd be happy to look into this.",2021-07-23 20:42:17,en,MyPlate Calorie Tracker,most_relevant
